"region","ag.land","country","year","weight","denom","prop","mobile","internet","iso","scale"
"4",0,"senegal",2015,171.884168,178391668,0.963521278,NA,0,"SEN",1000000
"5",0,"senegal",2015,68.49424,73121347,0.936720162,NA,0,"SEN",1000000
"6",0,"senegal",2015,102.583179,112179301,0.914457285,NA,0,"SEN",1000000
"7",0,"senegal",2015,346.688786,370781209,0.935022535,NA,0,"SEN",1000000
"8",0,"senegal",2015,91.86598,98287467,0.934666268,NA,0,"SEN",1000000
"9",0,"senegal",2015,72.211355,76763879,0.940694451,NA,0,"SEN",1000000
"10",0,"senegal",2015,58.767138,64241241,0.914788337,NA,0,"SEN",1000000
"11",0,"senegal",2015,51.231088,53108855,0.964643052,NA,0,"SEN",1000000
"12",0,"senegal",2015,27.296683,28930699,0.94351965,NA,0,"SEN",1000000
"13",0,"senegal",2015,15.815012,17732430,0.891869417,NA,0,"SEN",1000000
"14",0,"senegal",2015,21.702282,24153300,0.898522438,NA,0,"SEN",1000000
"1",1,"senegal",2015,51.420118,63464927,0.810213143,NA,0,"SEN",1000000
"2",1,"senegal",2015,98.702806,100091952,0.986121302,NA,0,"SEN",1000000
"3",1,"senegal",2015,126.900307,128634385,0.986519328,NA,0,"SEN",1000000
"4",1,"senegal",2015,143.183817,144044060,0.994027918,NA,0,"SEN",1000000
"5",1,"senegal",2015,119.240282,120572282,0.988952685,NA,0,"SEN",1000000
"6",1,"senegal",2015,154.978179,158525033,0.977625906,NA,0,"SEN",1000000
"7",1,"senegal",2015,191.538519,194932517,0.982588857,NA,0,"SEN",1000000
"8",1,"senegal",2015,192.919759,196134491,0.983609553,NA,0,"SEN",1000000
"9",1,"senegal",2015,128.232683,129991492,0.986469815,NA,0,"SEN",1000000
"10",1,"senegal",2015,138.426538,139585355,0.991698148,NA,0,"SEN",1000000
"11",1,"senegal",2015,105.570098,106436708,0.991857978,NA,0,"SEN",1000000
"12",1,"senegal",2015,128.018308,128018308,1,NA,0,"SEN",1000000
"13",1,"senegal",2015,30.974821,31536128,0.982201144,NA,0,"SEN",1000000
"14",1,"senegal",2015,96.276701,97465050,0.987807435,NA,0,"SEN",1000000
"1",0,"senegal",2015,200.399124,1242764269,0.161252724,NA,1,"SEN",1000000
"2",0,"senegal",2015,6.00566,118308070,0.050762894,NA,1,"SEN",1000000
"3",0,"senegal",2015,16.179838,312803458,0.051725253,NA,1,"SEN",1000000
"4",0,"senegal",2015,6.5075,178391668,0.036478722,NA,1,"SEN",1000000
"5",0,"senegal",2015,4.627107,73121347,0.063279838,NA,1,"SEN",1000000
"6",0,"senegal",2015,9.596122,112179301,0.085542715,NA,1,"SEN",1000000
"7",0,"senegal",2015,24.092423,370781209,0.064977465,NA,1,"SEN",1000000
"8",0,"senegal",2015,6.421487,98287467,0.065333732,NA,1,"SEN",1000000
"9",0,"senegal",2015,4.552524,76763879,0.059305549,NA,1,"SEN",1000000
"10",0,"senegal",2015,5.474103,64241241,0.085211663,NA,1,"SEN",1000000
"11",0,"senegal",2015,1.877767,53108855,0.035356948,NA,1,"SEN",1000000
"12",0,"senegal",2015,1.634016,28930699,0.05648035,NA,1,"SEN",1000000
"13",0,"senegal",2015,1.917418,17732430,0.108130583,NA,1,"SEN",1000000
"14",0,"senegal",2015,2.451018,24153300,0.101477562,NA,1,"SEN",1000000
"1",1,"senegal",2015,12.044809,63464927,0.189786857,NA,1,"SEN",1000000
"2",1,"senegal",2015,1.389146,100091952,0.013878698,NA,1,"SEN",1000000
"3",1,"senegal",2015,1.734078,128634385,0.013480672,NA,1,"SEN",1000000
"4",1,"senegal",2015,0.860243,144044060,0.005972082,NA,1,"SEN",1000000
"5",1,"senegal",2015,1.332,120572282,0.011047315,NA,1,"SEN",1000000
"6",1,"senegal",2015,3.546854,158525033,0.022374094,NA,1,"SEN",1000000
"7",1,"senegal",2015,3.393998,194932517,0.017411143,NA,1,"SEN",1000000
"8",1,"senegal",2015,3.214732,196134491,0.016390447,NA,1,"SEN",1000000
"9",1,"senegal",2015,1.758809,129991492,0.013530185,NA,1,"SEN",1000000
"10",1,"senegal",2015,1.158817,139585355,0.008301852,NA,1,"SEN",1000000
"11",1,"senegal",2015,0.86661,106436708,0.008142022,NA,1,"SEN",1000000
"13",1,"senegal",2015,0.561307,31536128,0.017798856,NA,1,"SEN",1000000
"14",1,"senegal",2015,1.188349,97465050,0.012192565,NA,1,"SEN",1000000
"1",0,"sierraleone",2008,224.750788,356584229,0.630288077,0,NA,"SLE",1000000
"2",0,"sierraleone",2008,500.152679,723552794,0.691245591,0,NA,"SLE",1000000
"3",0,"sierraleone",2008,341.293794,519260849,0.65726849,0,NA,"SLE",1000000
"4",0,"sierraleone",2008,342.946952,1291472827,0.265547168,0,NA,"SLE",1000000
"1",1,"sierraleone",2008,1028.048679,1133109798,0.907280725,0,NA,"SLE",1000000
"2",1,"sierraleone",2008,1784.109991,2022654407,0.882063681,0,NA,"SLE",1000000
"3",1,"sierraleone",2008,957.819008,1061440802,0.902376285,0,NA,"SLE",1000000
"4",1,"sierraleone",2008,42.216525,156366033,0.269985266,0,NA,"SLE",1000000
"1",0,"sierraleone",2008,131.833441,356584229,0.369711923,1,NA,"SLE",1000000
"2",0,"sierraleone",2008,223.400115,723552794,0.308754409,1,NA,"SLE",1000000
"3",0,"sierraleone",2008,177.967055,519260849,0.34273151,1,NA,"SLE",1000000
"4",0,"sierraleone",2008,948.525875,1291472827,0.734452832,1,NA,"SLE",1000000
"1",1,"sierraleone",2008,105.061119,1133109798,0.092719275,1,NA,"SLE",1000000
"2",1,"sierraleone",2008,238.544416,2022654407,0.117936319,1,NA,"SLE",1000000
"3",1,"sierraleone",2008,103.621794,1061440802,0.097623715,1,NA,"SLE",1000000
"4",1,"sierraleone",2008,114.149508,156366033,0.730014734,1,NA,"SLE",1000000
"1",0,"sierraleone",2013,320.537128,826519977,0.387815343,0,NA,"SLE",1000000
"2",0,"sierraleone",2013,489.042518,1264736812,0.386675325,0,NA,"SLE",1000000
"3",0,"sierraleone",2013,315.023559,786242521,0.400669705,0,NA,"SLE",1000000
"4",0,"sierraleone",2013,198.311073,1952120950,0.101587493,0,NA,"SLE",1000000
"1",1,"sierraleone",2013,1405.61518,2213312911,0.635072959,0,NA,"SLE",1000000
"2",1,"sierraleone",2013,1782.73249,3285323289,0.542635331,0,NA,"SLE",1000000
"3",1,"sierraleone",2013,1141.780564,2076885547,0.549756132,0,NA,"SLE",1000000
"4",1,"sierraleone",2013,20.948371,199283650,0.105118363,0,NA,"SLE",1000000
"1",0,"sierraleone",2013,505.982849,826519977,0.612184657,1,NA,"SLE",1000000
"2",0,"sierraleone",2013,775.694294,1264736812,0.613324675,1,NA,"SLE",1000000
"3",0,"sierraleone",2013,471.218962,786242521,0.599330295,1,NA,"SLE",1000000
"4",0,"sierraleone",2013,1753.809877,1952120950,0.898412507,1,NA,"SLE",1000000
"1",1,"sierraleone",2013,807.697731,2213312911,0.364927041,1,NA,"SLE",1000000
"2",1,"sierraleone",2013,1502.590799,3285323289,0.457364669,1,NA,"SLE",1000000
"3",1,"sierraleone",2013,935.104983,2076885547,0.450243868,1,NA,"SLE",1000000
"4",1,"sierraleone",2013,178.335279,199283650,0.894881637,1,NA,"SLE",1000000
"1",0,"sierraleone",2016,108.410014,469751298,0.230781723,0,NA,"SLE",1000000
"2",0,"sierraleone",2016,228.50338,617033528,0.370325711,0,NA,"SLE",1000000
"3",0,"sierraleone",2016,217.637954,653287879,0.333142495,0,NA,"SLE",1000000
"4",0,"sierraleone",2016,54.538004,1233245385,0.044223157,0,NA,"SLE",1000000
"1",1,"sierraleone",2016,480.471034,1193164802,0.402686228,0,NA,"SLE",1000000
"2",1,"sierraleone",2016,727.518941,1612605768,0.451144945,0,NA,"SLE",1000000
"3",1,"sierraleone",2016,388.687352,843125501,0.461007705,0,NA,"SLE",1000000
"4",1,"sierraleone",2016,4.755116,96785775,0.049130319,0,NA,"SLE",1000000
"1",0,"sierraleone",2016,361.341284,469751298,0.769218277,1,NA,"SLE",1000000
"2",0,"sierraleone",2016,388.530148,617033528,0.629674289,1,NA,"SLE",1000000
"3",0,"sierraleone",2016,435.649925,653287879,0.666857505,1,NA,"SLE",1000000
"4",0,"sierraleone",2016,1178.707381,1233245385,0.955776843,1,NA,"SLE",1000000
"1",1,"sierraleone",2016,712.693768,1193164802,0.597313772,1,NA,"SLE",1000000
"2",1,"sierraleone",2016,885.086827,1612605768,0.548855055,1,NA,"SLE",1000000
"3",1,"sierraleone",2016,454.438149,843125501,0.538992295,1,NA,"SLE",1000000
"4",1,"sierraleone",2016,92.030659,96785775,0.950869681,1,NA,"SLE",1000000
"1",0,"cambodia",2014,35.339561,226617386,0.155943732,0,NA,"KHM",1000000
"1",0,"cambodia",2014,191.277825,226617386,0.844056268,1,NA,"KHM",1000000
"2",0,"cambodia",2014,107.318893,601527920,0.178410493,0,NA,"KHM",1000000
"2",0,"cambodia",2014,494.209027,601527920,0.821589507,1,NA,"KHM",1000000
"3",0,"cambodia",2014,29.598413,123239459,0.240169936,0,NA,"KHM",1000000
"3",0,"cambodia",2014,93.641046,123239459,0.759830064,1,NA,"KHM",1000000
"4",0,"cambodia",2014,28.03773,165298045,0.169619247,0,NA,"KHM",1000000
"4",0,"cambodia",2014,137.260315,165298045,0.830380753,1,NA,"KHM",1000000
"5",0,"cambodia",2014,45.158799,203893903,0.221481851,0,NA,"KHM",1000000
"5",0,"cambodia",2014,158.735104,203893903,0.778518149,1,NA,"KHM",1000000
"6",0,"cambodia",2014,98.792611,501122644,0.19714258,0,NA,"KHM",1000000
"6",0,"cambodia",2014,402.330033,501122644,0.80285742,1,NA,"KHM",1000000
"7",0,"cambodia",2014,27.579646,116465746,0.236804786,0,NA,"KHM",1000000
"7",0,"cambodia",2014,88.8861,116465746,0.763195214,1,NA,"KHM",1000000
"8",0,"cambodia",2014,32.631654,917716653,0.035557439,0,NA,"KHM",1000000
"8",0,"cambodia",2014,885.084999,917716653,0.964442561,1,NA,"KHM",1000000
"9",0,"cambodia",2014,40.255208,229680750,0.17526592,0,NA,"KHM",1000000
"9",0,"cambodia",2014,189.425542,229680750,0.82473408,1,NA,"KHM",1000000
"10",0,"cambodia",2014,29.181898,128188389,0.227648528,0,NA,"KHM",1000000
"10",0,"cambodia",2014,99.006491,128188389,0.772351472,1,NA,"KHM",1000000
"11",0,"cambodia",2014,70.976868,380487290,0.186542021,0,NA,"KHM",1000000
"11",0,"cambodia",2014,309.510422,380487290,0.813457979,1,NA,"KHM",1000000
"12",0,"cambodia",2014,13.499955,83394464,0.161880709,0,NA,"KHM",1000000
"12",0,"cambodia",2014,69.894509,83394464,0.838119291,1,NA,"KHM",1000000
"13",0,"cambodia",2014,33.64273,158927628,0.21168585,0,NA,"KHM",1000000
"13",0,"cambodia",2014,125.284898,158927628,0.78831415,1,NA,"KHM",1000000
"14",0,"cambodia",2014,8.798901,51784052,0.169915267,0,NA,"KHM",1000000
"14",0,"cambodia",2014,42.985151,51784052,0.830084733,1,NA,"KHM",1000000
"15",0,"cambodia",2014,70.761707,522543092,0.135417936,0,NA,"KHM",1000000
"15",0,"cambodia",2014,451.781385,522543092,0.864582064,1,NA,"KHM",1000000
"16",0,"cambodia",2014,15.713667,85123265,0.18459897,0,NA,"KHM",1000000
"16",0,"cambodia",2014,69.409598,85123265,0.81540103,1,NA,"KHM",1000000
"17",0,"cambodia",2014,27.940337,222616914,0.125508599,0,NA,"KHM",1000000
"17",0,"cambodia",2014,194.676577,222616914,0.874491401,1,NA,"KHM",1000000
"18",0,"cambodia",2014,15.495514,70676584,0.219245373,0,NA,"KHM",1000000
"18",0,"cambodia",2014,55.18107,70676584,0.780754627,1,NA,"KHM",1000000
"19",0,"cambodia",2014,6.155148,103169016,0.059660819,0,NA,"KHM",1000000
"19",0,"cambodia",2014,97.013868,103169016,0.940339181,1,NA,"KHM",1000000
"1",1,"cambodia",2014,38.873858,443011568,0.087749081,0,NA,"KHM",1000000
"1",1,"cambodia",2014,404.13771,443011568,0.912250919,1,NA,"KHM",1000000
"2",1,"cambodia",2014,88.143032,1395510949,0.063161835,0,NA,"KHM",1000000
"2",1,"cambodia",2014,1307.367917,1395510949,0.936838165,1,NA,"KHM",1000000
"3",1,"cambodia",2014,98.702018,485208051,0.203422053,0,NA,"KHM",1000000
"3",1,"cambodia",2014,386.506033,485208051,0.796577947,1,NA,"KHM",1000000
"4",1,"cambodia",2014,125.064963,808011734,0.154781122,0,NA,"KHM",1000000
"4",1,"cambodia",2014,682.946771,808011734,0.845218878,1,NA,"KHM",1000000
"5",1,"cambodia",2014,95.500556,596626499,0.160067574,0,NA,"KHM",1000000
"5",1,"cambodia",2014,501.125943,596626499,0.839932426,1,NA,"KHM",1000000
"6",1,"cambodia",2014,48.750795,757655725,0.064344257,0,NA,"KHM",1000000
"6",1,"cambodia",2014,708.90493,757655725,0.935655743,1,NA,"KHM",1000000
"7",1,"cambodia",2014,76.695894,334108268,0.229554014,0,NA,"KHM",1000000
"7",1,"cambodia",2014,257.412374,334108268,0.770445986,1,NA,"KHM",1000000
"8",1,"cambodia",2014,10.588146,375650735,0.028186145,0,NA,"KHM",1000000
"8",1,"cambodia",2014,365.062589,375650735,0.971813855,1,NA,"KHM",1000000
"9",1,"cambodia",2014,119.039803,998196253,0.119254909,0,NA,"KHM",1000000
"9",1,"cambodia",2014,879.15645,998196253,0.880745091,1,NA,"KHM",1000000
"10",1,"cambodia",2014,77.229886,482430705,0.160084931,0,NA,"KHM",1000000
"10",1,"cambodia",2014,405.200819,482430705,0.839915069,1,NA,"KHM",1000000
"11",1,"cambodia",2014,96.970233,619538597,0.156520084,0,NA,"KHM",1000000
"11",1,"cambodia",2014,522.568364,619538597,0.843479916,1,NA,"KHM",1000000
"12",1,"cambodia",2014,61.976995,594886063,0.104182967,0,NA,"KHM",1000000
"12",1,"cambodia",2014,532.909068,594886063,0.895817033,1,NA,"KHM",1000000
"13",1,"cambodia",2014,98.870847,851898901,0.116059367,0,NA,"KHM",1000000
"13",1,"cambodia",2014,753.028054,851898901,0.883940633,1,NA,"KHM",1000000
"14",1,"cambodia",2014,27.210315,219529547,0.123948304,0,NA,"KHM",1000000
"14",1,"cambodia",2014,192.319232,219529547,0.876051696,1,NA,"KHM",1000000
"15",1,"cambodia",2014,36.947545,699085766,0.052851233,0,NA,"KHM",1000000
"15",1,"cambodia",2014,662.138221,699085766,0.947148767,1,NA,"KHM",1000000
"16",1,"cambodia",2014,93.381029,677169978,0.13789895,0,NA,"KHM",1000000
"16",1,"cambodia",2014,583.788949,677169978,0.86210105,1,NA,"KHM",1000000
"17",1,"cambodia",2014,12.264793,97290173,0.126064048,0,NA,"KHM",1000000
"17",1,"cambodia",2014,85.02538,97290173,0.873935952,1,NA,"KHM",1000000
"18",1,"cambodia",2014,53.854533,289943615,0.1857414,0,NA,"KHM",1000000
"18",1,"cambodia",2014,236.089082,289943615,0.8142586,1,NA,"KHM",1000000
"19",1,"cambodia",2014,27.032048,205822706,0.131336569,0,NA,"KHM",1000000
"19",1,"cambodia",2014,178.790658,205822706,0.868663431,1,NA,"KHM",1000000
"1",0,"ghana",2016,34.984453,276255778,0.126637905,0,NA,"GHA",1000000
"1",0,"ghana",2016,241.271325,276255778,0.873362095,1,NA,"GHA",1000000
"2",0,"ghana",2016,38.669477,308876580,0.125193943,0,NA,"GHA",1000000
"2",0,"ghana",2016,270.207103,308876580,0.874806057,1,NA,"GHA",1000000
"3",0,"ghana",2016,45.733657,1045898420,0.043726672,0,NA,"GHA",1000000
"3",0,"ghana",2016,1000.164763,1045898420,0.956273328,1,NA,"GHA",1000000
"4",0,"ghana",2016,10.884864,263212556,0.041353893,0,NA,"GHA",1000000
"4",0,"ghana",2016,252.327692,263212556,0.958646107,1,NA,"GHA",1000000
"5",0,"ghana",2016,26.008618,271176115,0.095910431,0,NA,"GHA",1000000
"5",0,"ghana",2016,245.167497,271176115,0.904089569,1,NA,"GHA",1000000
"6",0,"ghana",2016,22.175579,812997987,0.027276302,0,NA,"GHA",1000000
"6",0,"ghana",2016,790.822408,812997987,0.972723698,1,NA,"GHA",1000000
"7",0,"ghana",2016,18.324947,226374533,0.080949684,0,NA,"GHA",1000000
"7",0,"ghana",2016,208.049586,226374533,0.919050316,1,NA,"GHA",1000000
"8",0,"ghana",2016,16.273049,181326303,0.089744558,0,NA,"GHA",1000000
"8",0,"ghana",2016,165.053254,181326303,0.910255442,1,NA,"GHA",1000000
"9",0,"ghana",2016,8.251536,46266186,0.178349173,0,NA,"GHA",1000000
"9",0,"ghana",2016,38.01465,46266186,0.821650827,1,NA,"GHA",1000000
"10",0,"ghana",2016,6.829635,38676509,0.176583543,0,NA,"GHA",1000000
"10",0,"ghana",2016,31.846874,38676509,0.823416457,1,NA,"GHA",1000000
"1",1,"ghana",2016,24.152275,205761020,0.117380226,0,NA,"GHA",1000000
"1",1,"ghana",2016,181.608745,205761020,0.882619774,1,NA,"GHA",1000000
"2",1,"ghana",2016,63.347478,336911933,0.188023848,0,NA,"GHA",1000000
"2",1,"ghana",2016,273.564455,336911933,0.811976152,1,NA,"GHA",1000000
"3",1,"ghana",2016,131.427754,131427754,1,1,NA,"GHA",1000000
"4",1,"ghana",2016,11.657156,159704784,0.072991902,0,NA,"GHA",1000000
"4",1,"ghana",2016,148.047628,159704784,0.927008098,1,NA,"GHA",1000000
"5",1,"ghana",2016,47.097385,303046408,0.155413111,0,NA,"GHA",1000000
"5",1,"ghana",2016,255.949023,303046408,0.844586889,1,NA,"GHA",1000000
"6",1,"ghana",2016,74.111015,464987612,0.159382773,0,NA,"GHA",1000000
"6",1,"ghana",2016,390.876597,464987612,0.840617227,1,NA,"GHA",1000000
"7",1,"ghana",2016,21.697681,263788614,0.082254047,0,NA,"GHA",1000000
"7",1,"ghana",2016,242.090933,263788614,0.917745953,1,NA,"GHA",1000000
"8",1,"ghana",2016,44.518401,282831051,0.157402806,0,NA,"GHA",1000000
"8",1,"ghana",2016,238.31265,282831051,0.842597194,1,NA,"GHA",1000000
"9",1,"ghana",2016,21.372564,133741220,0.159805361,0,NA,"GHA",1000000
"9",1,"ghana",2016,112.368656,133741220,0.840194639,1,NA,"GHA",1000000
"10",1,"ghana",2016,22.15751,87738511,0.252540301,0,NA,"GHA",1000000
"10",1,"ghana",2016,65.581001,87738511,0.747459699,1,NA,"GHA",1000000
"1",0,"haiti",2012,279.917291,2629171421,0.106465972,0,NA,"HTI",1000000
"1",0,"haiti",2012,2349.25413,2629171421,0.893534028,1,NA,"HTI",1000000
"2",0,"haiti",2012,23.146621,104879506,0.220697273,0,NA,"HTI",1000000
"2",0,"haiti",2012,81.732885,104879506,0.779302727,1,NA,"HTI",1000000
"3",0,"haiti",2012,41.650194,345855708,0.120426505,0,NA,"HTI",1000000
"3",0,"haiti",2012,304.205514,345855708,0.879573495,1,NA,"HTI",1000000
"4",0,"haiti",2012,26.553864,137782849,0.192722564,0,NA,"HTI",1000000
"4",0,"haiti",2012,111.228985,137782849,0.807277436,1,NA,"HTI",1000000
"5",0,"haiti",2012,128.275506,561811001,0.228325016,0,NA,"HTI",1000000
"5",0,"haiti",2012,433.535495,561811001,0.771674984,1,NA,"HTI",1000000
"6",0,"haiti",2012,33.163137,131654001,0.251896158,0,NA,"HTI",1000000
"6",0,"haiti",2012,98.490864,131654001,0.748103842,1,NA,"HTI",1000000
"7",0,"haiti",2012,42.861023,255162814,0.167975193,0,NA,"HTI",1000000
"7",0,"haiti",2012,212.301791,255162814,0.832024807,1,NA,"HTI",1000000
"8",0,"haiti",2012,22.17211,74623701,0.297118874,0,NA,"HTI",1000000
"8",0,"haiti",2012,52.451591,74623701,0.702881126,1,NA,"HTI",1000000
"9",0,"haiti",2012,25.182304,149316920,0.168650036,0,NA,"HTI",1000000
"9",0,"haiti",2012,124.134616,149316920,0.831349964,1,NA,"HTI",1000000
"10",0,"haiti",2012,10.700802,76199741,0.14043095,0,NA,"HTI",1000000
"10",0,"haiti",2012,65.498939,76199741,0.85956905,1,NA,"HTI",1000000
"11",0,"haiti",2012,83.250257,458975335,0.181382856,0,NA,"HTI",1000000
"11",0,"haiti",2012,375.725078,458975335,0.818617144,1,NA,"HTI",1000000
"1",1,"haiti",2012,462.982653,2172823739,0.21307879,0,NA,"HTI",1000000
"1",1,"haiti",2012,1709.841086,2172823739,0.78692121,1,NA,"HTI",1000000
"2",1,"haiti",2012,181.075258,563680143,0.321237603,0,NA,"HTI",1000000
"2",1,"haiti",2012,382.604885,563680143,0.678762397,1,NA,"HTI",1000000
"3",1,"haiti",2012,170.181528,803715443,0.211743509,0,NA,"HTI",1000000
"3",1,"haiti",2012,633.533915,803715443,0.788256491,1,NA,"HTI",1000000
"4",1,"haiti",2012,101.763775,311758778,0.326418315,0,NA,"HTI",1000000
"4",1,"haiti",2012,209.995003,311758778,0.673581685,1,NA,"HTI",1000000
"5",1,"haiti",2012,499.287933,1608825072,0.310343207,0,NA,"HTI",1000000
"5",1,"haiti",2012,1109.537139,1608825072,0.689656793,1,NA,"HTI",1000000
"6",1,"haiti",2012,273.766535,686664837,0.398690191,0,NA,"HTI",1000000
"6",1,"haiti",2012,412.898302,686664837,0.601309809,1,NA,"HTI",1000000
"7",1,"haiti",2012,189.909353,701379923,0.270765311,0,NA,"HTI",1000000
"7",1,"haiti",2012,511.47057,701379923,0.729234689,1,NA,"HTI",1000000
"8",1,"haiti",2012,193.270961,419756079,0.46043636,0,NA,"HTI",1000000
"8",1,"haiti",2012,226.485118,419756079,0.53956364,1,NA,"HTI",1000000
"9",1,"haiti",2012,97.404207,450468903,0.216228482,0,NA,"HTI",1000000
"9",1,"haiti",2012,353.064696,450468903,0.783771518,1,NA,"HTI",1000000
"10",1,"haiti",2012,88.627809,376774018,0.235228027,0,NA,"HTI",1000000
"10",1,"haiti",2012,288.146209,376774018,0.764771973,1,NA,"HTI",1000000
"11",1,"haiti",2012,25.736279,155485816,0.165521715,0,NA,"HTI",1000000
"11",1,"haiti",2012,129.749537,155485816,0.834478285,1,NA,"HTI",1000000
"11",0,"madagascar",2016,221.965383,734850269,0.302055252,0,NA,"MDG",1000000
"11",0,"madagascar",2016,512.884886,734850269,0.697944748,1,NA,"MDG",1000000
"12",0,"madagascar",2016,44.368918,55957711,0.792900875,0,NA,"MDG",1000000
"12",0,"madagascar",2016,11.588793,55957711,0.207099125,1,NA,"MDG",1000000
"13",0,"madagascar",2016,61.907973,101250452,0.611434041,0,NA,"MDG",1000000
"13",0,"madagascar",2016,39.342479,101250452,0.388565959,1,NA,"MDG",1000000
"14",0,"madagascar",2016,88.488487,126624460,0.698826175,0,NA,"MDG",1000000
"14",0,"madagascar",2016,38.135973,126624460,0.301173825,1,NA,"MDG",1000000
"21",0,"madagascar",2016,83.69432,132423737,0.632019016,0,NA,"MDG",1000000
"21",0,"madagascar",2016,48.729417,132423737,0.367980984,1,NA,"MDG",1000000
"22",0,"madagascar",2016,12.966861,28407388,0.456460869,0,NA,"MDG",1000000
"22",0,"madagascar",2016,15.440527,28407388,0.543539131,1,NA,"MDG",1000000
"23",0,"madagascar",2016,74.806248,125480106,0.596160223,0,NA,"MDG",1000000
"23",0,"madagascar",2016,50.673858,125480106,0.403839777,1,NA,"MDG",1000000
"24",0,"madagascar",2016,46.582422,88248715,0.527853828,0,NA,"MDG",1000000
"24",0,"madagascar",2016,41.666293,88248715,0.472146172,1,NA,"MDG",1000000
"25",0,"madagascar",2016,65.993024,89789101,0.734978113,0,NA,"MDG",1000000
"25",0,"madagascar",2016,23.796077,89789101,0.265021887,1,NA,"MDG",1000000
"31",0,"madagascar",2016,104.465135,267341992,0.390754682,0,NA,"MDG",1000000
"31",0,"madagascar",2016,162.876857,267341992,0.609245318,1,NA,"MDG",1000000
"32",0,"madagascar",2016,110.348088,175686187,0.628097689,0,NA,"MDG",1000000
"32",0,"madagascar",2016,65.338099,175686187,0.371902311,1,NA,"MDG",1000000
"33",0,"madagascar",2016,90.940022,171262305,0.53099847,0,NA,"MDG",1000000
"33",0,"madagascar",2016,80.322283,171262305,0.46900153,1,NA,"MDG",1000000
"41",0,"madagascar",2016,105.136515,237182775,0.443272135,0,NA,"MDG",1000000
"41",0,"madagascar",2016,132.04626,237182775,0.556727865,1,NA,"MDG",1000000
"42",0,"madagascar",2016,123.76768,175586230,0.70488261,0,NA,"MDG",1000000
"42",0,"madagascar",2016,51.81855,175586230,0.29511739,1,NA,"MDG",1000000
"43",0,"madagascar",2016,50.229731,85014556,0.590836833,0,NA,"MDG",1000000
"43",0,"madagascar",2016,34.784825,85014556,0.409163167,1,NA,"MDG",1000000
"44",0,"madagascar",2016,19.378042,37679572,0.514285088,0,NA,"MDG",1000000
"44",0,"madagascar",2016,18.30153,37679572,0.485714912,1,NA,"MDG",1000000
"51",0,"madagascar",2016,364.75744,484214822,0.753296726,0,NA,"MDG",1000000
"51",0,"madagascar",2016,119.457382,484214822,0.246703274,1,NA,"MDG",1000000
"52",0,"madagascar",2016,119.079947,135156786,0.881050449,0,NA,"MDG",1000000
"52",0,"madagascar",2016,16.076839,135156786,0.118949551,1,NA,"MDG",1000000
"53",0,"madagascar",2016,81.419292,125680403,0.647828063,0,NA,"MDG",1000000
"53",0,"madagascar",2016,44.261111,125680403,0.352171937,1,NA,"MDG",1000000
"54",0,"madagascar",2016,80.782974,158926634,0.508303561,0,NA,"MDG",1000000
"54",0,"madagascar",2016,78.14366,158926634,0.491696439,1,NA,"MDG",1000000
"71",0,"madagascar",2016,58.982219,225690600,0.261341053,0,NA,"MDG",1000000
"71",0,"madagascar",2016,166.708381,225690600,0.738658947,1,NA,"MDG",1000000
"72",0,"madagascar",2016,63.20928,107296705,0.589107373,0,NA,"MDG",1000000
"72",0,"madagascar",2016,44.087425,107296705,0.410892627,1,NA,"MDG",1000000
"11",1,"madagascar",2016,265.977049,576509798,0.461357378,0,NA,"MDG",1000000
"11",1,"madagascar",2016,310.532749,576509798,0.538642622,1,NA,"MDG",1000000
"12",1,"madagascar",2016,144.921966,190832571,0.759419449,0,NA,"MDG",1000000
"12",1,"madagascar",2016,45.910605,190832571,0.240580551,1,NA,"MDG",1000000
"13",1,"madagascar",2016,205.542311,302647357,0.67914788,0,NA,"MDG",1000000
"13",1,"madagascar",2016,97.105046,302647357,0.32085212,1,NA,"MDG",1000000
"14",1,"madagascar",2016,139.183054,213910955,0.650658841,0,NA,"MDG",1000000
"14",1,"madagascar",2016,74.727901,213910955,0.349341159,1,NA,"MDG",1000000
"21",1,"madagascar",2016,295.181687,414619457,0.711933996,0,NA,"MDG",1000000
"21",1,"madagascar",2016,119.43777,414619457,0.288066004,1,NA,"MDG",1000000
"22",1,"madagascar",2016,196.993465,291982139,0.674676423,0,NA,"MDG",1000000
"22",1,"madagascar",2016,94.988674,291982139,0.325323577,1,NA,"MDG",1000000
"23",1,"madagascar",2016,392.564269,490918198,0.799653121,0,NA,"MDG",1000000
"23",1,"madagascar",2016,98.353929,490918198,0.200346879,1,NA,"MDG",1000000
"24",1,"madagascar",2016,99.979856,132849643,0.752579034,0,NA,"MDG",1000000
"24",1,"madagascar",2016,32.869787,132849643,0.247420966,1,NA,"MDG",1000000
"25",1,"madagascar",2016,248.777334,291459827,0.853556171,0,NA,"MDG",1000000
"25",1,"madagascar",2016,42.682493,291459827,0.146443829,1,NA,"MDG",1000000
"31",1,"madagascar",2016,318.034695,373141699,0.852316147,0,NA,"MDG",1000000
"31",1,"madagascar",2016,55.107004,373141699,0.147683853,1,NA,"MDG",1000000
"32",1,"madagascar",2016,400.828816,547169284,0.732549921,0,NA,"MDG",1000000
"32",1,"madagascar",2016,146.340468,547169284,0.267450079,1,NA,"MDG",1000000
